time, ATMP, SWTMP, RH,       DEWP2, PRES, WSPD,  WDIR, PrecipTotal
 UTC ,degC, degC, percent , degC, mbar, m/s,   deg,  mm
10/14/2023 20:20,10.8,14.54,76,6.7,1025.28,5.3,66,48.5
10/14/2023 20:30,10.3,14.52,77.6,6.6,1025.35,5.9,72,48.5
10/14/2023 20:40,10.1,14.51,81.4,7.1,1025.59,6.4,26,48.5
10/14/2023 20:50,10.2,14.52,80.3,6.9,1025.48,5.2,43,48.5
10/14/2023 21:00,10.3,14.52,76.6,6.4,1025.47,4,66,48.5
10/14/2023 21:10,10.3,14.53,76.7,6.4,1025.36,3.9,43,48.5
10/14/2023 21:20,10.4,14.53,77.6,6.6,1025.37,3.7,33,48.5
10/14/2023 21:30,10.3,14.53,77.8,6.6,1025.37,3.6,54,48.5
10/14/2023 21:40,10.2,14.53,78.4,6.6,1025.35,3,59,48.5
10/14/2023 21:50,10.2,14.54,79.6,6.9,1025.35,2.5,22,48.5
10/14/2023 22:00,10.3,14.54,78,6.6,1025.38,2,28,48.5
10/14/2023 22:10,10.6,14.55,73.7,6.1,1025.42,3.8,6,48.5
10/14/2023 22:20,11,14.55,69.3,5.6,1025.48,4.5,5,48.5
10/14/2023 22:30,10.9,14.55,68.4,5.4,1025.58,4.3,351,48.5
10/14/2023 22:40,10.9,14.56,70.2,5.7,1025.5,4.5,337,48.5
10/14/2023 22:50,10.8,14.56,70,5.6,1025.4,4.4,350,48.5
10/14/2023 23:00,10.8,14.56,71.7,5.9,1025.47,4.7,3,48.5
10/14/2023 23:10,10.7,14.57,71.4,5.8,1025.5,4.4,357,48.5
10/14/2023 23:20,10.6,14.57,70.6,5.5,1025.48,5.1,13,48.5
10/14/2023 23:30,10.6,14.57,71.1,5.6,1025.62,4.6,354,48.5
10/14/2023 23:40,10.4,14.58,70.3,5.2,1025.66,4.4,348,48.5
10/14/2023 23:50,10.2,14.58,73,5.6,1025.61,4,345,48.5
10/15/2023 0:00,9.9,14.58,73.3,5.3,1025.72,3.7,4,48.5
10/15/2023 0:10,9.7,14.56,74.7,5.4,1025.83,4.1,349,48.5
10/15/2023 0:20,9.4,14.56,76.2,5.4,1025.87,4,346,48.5
10/15/2023 0:30,9.3,14.57,77.2,5.5,1025.92,4.3,337,48.5
10/15/2023 0:40,9.2,14.57,77.2,5.4,1025.91,4.6,356,48.5
10/15/2023 0:50,9.1,14.57,77.5,5.4,1025.87,4.2,338,48.5
10/15/2023 1:00,9,14.57,78.1,5.4,1025.93,4.6,329,48.5
10/15/2023 1:10,8.9,14.57,77.1,5.1,1025.91,4.8,351,48.5
10/15/2023 1:20,8.8,14.6,78.6,5.3,1025.96,5,327,48.5
10/15/2023 1:30,8.7,14.6,77.9,5.1,1026.12,5.3,345,48.5
10/15/2023 1:40,8.8,14.6,77.5,5.1,1026.24,5.5,331,48.5
10/15/2023 1:50,8.8,14.6,75.5,4.7,1026.2,5.8,325,48.5
10/15/2023 2:00,8.7,14.6,76.2,4.8,1026.23,5.6,346,48.5
10/15/2023 2:10,8.8,14.6,76.8,4.9,1026.27,5.2,354,48.5
10/15/2023 2:20,8.8,14.6,77.6,5.1,1026.3,5.1,349,48.5
10/15/2023 2:30,8.7,14.59,74.9,4.5,1026.38,5.5,351,48.5
10/15/2023 2:40,8.7,14.59,75.7,4.7,1026.39,5.6,354,48.5
10/15/2023 2:50,8.6,14.59,78.3,5,1026.38,5.4,333,48.5
10/15/2023 3:00,8.5,14.58,76.2,4.5,1026.36,5.2,353,48.5
10/15/2023 3:10,8.5,14.57,76.9,4.7,1026.35,5.5,355,48.5
10/15/2023 3:20,8.4,14.57,77.1,4.7,1026.33,5.1,352,48.5
10/15/2023 3:30,8.2,14.56,76.9,4.4,1026.3,5.4,350,48.5
10/15/2023 3:40,8.2,14.55,77.3,4.5,1026.2,5.3,351,48.5
10/15/2023 3:50,8.1,14.54,78.4,4.6,1026.26,5.3,337,48.5
10/15/2023 4:00,7.8,14.52,79.8,4.6,1026.38,4.9,328,48.5
10/15/2023 4:10,8,14.52,80.4,4.8,1026.29,5.3,338,48.5
10/15/2023 4:20,8,14.51,80.2,4.8,1026.18,4.8,359,48.5
10/15/2023 4:30,8.3,14.51,80,5.1,1026.09,5.3,348,48.5
10/15/2023 4:40,8.5,14.5,79.1,5.1,1026.21,5.5,335,48.5
10/15/2023 4:50,8.4,14.48,79.8,5.1,1026.26,5.9,354,48.5
10/15/2023 5:00,8.7,14.47,77.3,4.9,1026.39,6.8,6,48.5
10/15/2023 5:10,8.5,14.45,77.3,4.8,1026.38,5,348,48.5
10/15/2023 5:20,8.5,14.45,75.8,4.5,1026.28,5.7,345,48.5
10/15/2023 5:30,8.6,14.45,74.9,4.4,1026.26,5,334,48.5
10/15/2023 5:40,8.4,14.42,77.2,4.7,1026.25,4.1,335,48.5
10/15/2023 5:50,8.4,14.43,77.7,4.7,1026.21,4.3,346,48.5
10/15/2023 6:00,8.3,14.45,77.8,4.6,1026.25,4.2,344,48.5
10/15/2023 6:10,8.2,14.46,79,4.8,1026.26,4.4,345,48.5
10/15/2023 6:20,8.1,14.46,80.6,5,1026.23,4.8,5,48.5
10/15/2023 6:30,8,14.49,81.1,4.9,1026.21,5,334,48.5
10/15/2023 6:40,8,14.49,82.1,5.2,1026.23,4.7,340,48.5
10/15/2023 6:50,8.1,14.49,81.7,5.2,1026.15,5.4,333,48.5
10/15/2023 7:00,8.3,14.5,80.9,5.2,1026.2,5.6,337,48.5
10/15/2023 7:10,8.3,14.49,80.2,5.1,1026.31,5.4,324,48.5
10/15/2023 7:20,8.3,14.5,81.6,5.4,1026.33,5.4,331,48.5
10/15/2023 7:30,8.4,14.5,80.1,5.2,1026.18,4.9,340,48.5
10/15/2023 7:40,8.4,14.5,80.8,5.3,1026.1,5.2,343,48.5
10/15/2023 7:50,8.4,14.51,79.9,5.1,1026.03,6.6,342,48.5
10/15/2023 8:00,8.2,14.51,80,5,1026.08,5.8,327,48.5
10/15/2023 8:10,8.1,14.5,81,5,1025.88,5.7,320,48.5
10/15/2023 8:20,8,14.5,80.9,4.9,1025.86,6.3,332,48.5
10/15/2023 8:30,7.8,14.49,81.6,4.9,1025.87,6.8,317,48.5
10/15/2023 8:40,7.7,14.5,81.6,4.8,1025.86,6.6,320,48.5
10/15/2023 8:50,7.7,14.51,82,4.8,1025.86,6.9,315,48.5
10/15/2023 9:00,7.6,14.49,82.4,4.8,1025.89,6.9,308,48.5
10/15/2023 9:10,7.6,14.49,84,5.1,1025.84,6.1,314,48.5
10/15/2023 9:20,7.4,14.49,85.3,5.1,1025.73,7,324,48.5
10/15/2023 9:30,7.3,14.5,84.7,4.9,1025.74,6.3,311,48.5
10/15/2023 9:40,7.3,14.49,84.8,4.9,1025.65,6.6,311,48.5
10/15/2023 9:50,7.3,14.49,84.3,4.9,1025.56,7.1,313,48.5
10/15/2023 10:00,7.3,14.48,85.2,5,1025.47,7.9,314,48.5
10/15/2023 10:10,7.2,14.48,85.4,5,1025.49,8.4,309,48.5
10/15/2023 10:20,7.3,14.47,85.2,4.9,1025.56,8.3,312,48.5
10/15/2023 10:30,7.2,14.47,85.8,5,1025.45,7.6,317,48.5
10/15/2023 10:40,7.2,14.48,85.4,4.9,1025.26,7.6,321,48.5
10/15/2023 10:50,7.2,14.46,86.3,5.1,1025.49,8.3,305,48.5
10/15/2023 11:00,7.2,14.46,86.4,5.1,1025.28,9,312,48.5
10/15/2023 11:10,7.2,14.47,86.5,5.1,1025.23,7.8,307,48.5
10/15/2023 11:20,7.1,14.46,86.6,5.1,1024.99,8.7,319,48.5
10/15/2023 11:30,7.3,14.45,86.5,5.2,1024.85,9.6,310,48.5
10/15/2023 11:40,7.2,14.45,86.9,5.1,1024.82,8.9,315,48.5
10/15/2023 11:50,7.1,14.44,87.3,5.2,1024.85,8.7,320,48.5
10/15/2023 12:00,7.2,14.44,86.8,5.2,1024.6,10.7,309,48.5
10/15/2023 12:10,7,14.43,85.5,4.8,1024.83,8.3,313,48.5
10/15/2023 12:20,7.2,14.43,86.9,5.2,1024.53,9.6,313,48.5
10/15/2023 12:30,7.1,14.44,87.2,5.1,1024.73,9.2,312,48.5
10/15/2023 12:40,7.1,14.44,86.2,5,1024.92,7.3,318,48.5
10/15/2023 12:50,7.2,14.43,85.1,4.9,1025.32,5.7,327,48.5
10/15/2023 13:00,7,14.44,83.6,4.4,1025.71,2.6,27,48.5
10/15/2023 13:10,7,14.45,83.4,4.4,1025.81,2.6,354,48.5
10/15/2023 13:20,7.1,14.43,83.5,4.5,1025.86,2.8,14,48.5
10/15/2023 13:30,7.1,14.43,82.4,4.3,1025.85,2.2,336,48.5
10/15/2023 13:40,7.1,14.42,82.9,4.4,1025.86,1.5,335,48.5
10/15/2023 13:50,7.2,14.43,82.9,4.5,1025.7,2,312,48.5
10/15/2023 14:00,7.7,14.47,81.6,4.7,1025.55,2.3,299,48.5
10/15/2023 14:10,7.7,14.48,81.4,4.7,1025.35,3,279,48.5
10/15/2023 14:20,7.8,14.48,81.2,4.8,1025.05,2.8,248,48.5
10/15/2023 14:30,8.4,14.48,80.5,5.2,1024.81,2.3,262,48.5
10/15/2023 14:40,9.2,14.49,77.1,5.4,1024.89,1.8,329,48.5
10/15/2023 14:50,9.6,14.47,75.4,5.4,1024.89,4.1,327,48.5
10/15/2023 15:00,9.4,14.5,76.5,5.5,1024.9,4.7,317,48.5
10/15/2023 15:10,9.5,14.51,74.1,5.1,1024.89,3.1,306,48.5
10/15/2023 15:20,9.6,14.5,74.2,5.3,1024.71,3.7,306,48.5
10/15/2023 15:30,9.8,14.52,73.8,5.4,1024.56,3.5,295,48.5
10/15/2023 15:40,9.9,14.52,74.6,5.6,1024.4,3.5,271,48.5
10/15/2023 15:50,10,14.52,71.2,5.1,1024.08,3.4,247,48.5
10/15/2023 16:00,10.6,14.54,71.3,5.7,1023.8,3.4,272,48.5
10/15/2023 16:10,11.4,14.56,67.2,5.5,1023.67,3.9,272,48.5
10/15/2023 16:20,11.9,14.57,65.7,5.7,1023.51,4.1,283,48.5
10/15/2023 16:30,12.7,14.59,65.4,6.4,1023.34,5.6,350,48.5
10/15/2023 16:40,13.1,14.6,65.3,6.8,1023.28,6.2,344,48.5
10/15/2023 16:50,13.2,14.6,63.7,6.5,1023.09,4.7,343,48.5
10/15/2023 17:00,13.5,14.59,62.4,6.4,1022.91,6.7,334,48.5
10/15/2023 17:10,13.7,14.6,62.3,6.6,1022.79,6.5,354,48.5
10/15/2023 17:20,14,14.61,61.7,6.8,1022.64,5.4,357,48.5
10/15/2023 17:30,14.3,14.61,61.2,6.9,1022.51,5.6,354,48.5
10/15/2023 17:40,14.3,14.6,61,6.9,1022.56,5.8,338,48.5
10/15/2023 17:50,14.5,14.63,59.7,6.8,1022.33,4.2,330,48.5
10/15/2023 18:00,14.8,14.65,57.6,6.6,1022.03,6.3,0,48.5
10/15/2023 18:10,15,14.65,58.8,7,1021.94,3.7,8,48.5
10/15/2023 18:20,15.2,14.64,57.4,6.9,1021.85,5.6,357,48.5
10/15/2023 18:30,15.4,14.66,56.9,6.9,1021.74,5.1,358,48.5
10/15/2023 18:40,15.4,14.66,55.5,6.6,1021.78,4.7,349,48.5
10/15/2023 18:50,15.6,14.67,54.2,6.3,1021.61,3.5,346,48.5
10/15/2023 19:00,15.8,14.68,54.3,6.6,1021.71,5.9,3,48.5
10/15/2023 19:10,15.9,14.68,54.3,6.7,1021.5,6.1,355,48.5
10/15/2023 19:20,15.9,14.67,51.7,6,1021.44,7.9,6,48.5
10/15/2023 19:30,15.9,14.66,54.2,6.6,1021.43,6.3,65,48.5
10/15/2023 19:40,14.2,14.63,70.7,8.9,1021.6,6.3,90,48.5
10/15/2023 19:50,13.6,14.6,72.4,8.7,1021.77,7.8,81,48.5
10/15/2023 20:00,13.2,14.58,74.2,8.7,1022.11,7.6,83,48.5
10/15/2023 20:10,12.8,14.57,74.9,8.5,1022.25,7.6,75,48.5
10/15/2023 20:20,12.5,14.56,76.1,8.4,1022.5,8.6,87,48.5
10/15/2023 20:30,12.2,14.53,77.3,8.4,1022.53,7.8,76,48.5
10/15/2023 20:40,11.9,14.53,77.9,8.2,1022.59,8.1,86,48.5
10/15/2023 20:50,11.7,14.53,78.5,8.1,1022.84,7,69,48.5
10/15/2023 21:00,11.6,14.52,80.2,8.3,1022.72,6.4,73,48.5
10/15/2023 21:10,11.5,14.53,79.8,8.1,1022.89,7.4,83,48.5
10/15/2023 21:20,11.4,14.54,81.6,8.4,1023.15,6.6,87,48.5
10/15/2023 21:30,11.3,14.53,83.7,8.7,1023.1,7.3,67,48.5
10/15/2023 21:40,11.2,14.51,82.4,8.3,1023.28,7.5,90,48.5
10/15/2023 21:50,11.2,14.52,80,7.9,1023.11,7.1,88,48.5
10/15/2023 22:00,11.2,14.5,77.1,7.3,1023.33,7,77,48.5
10/15/2023 22:10,11.1,14.5,78.2,7.5,1023.41,6.8,88,48.5
10/15/2023 22:20,11.1,14.48,77.1,7.2,1023.52,6.9,84,48.5
10/15/2023 22:30,11.1,14.47,78.9,7.6,1023.67,5.7,58,48.5
10/15/2023 22:40,11,14.45,78.1,7.3,1023.64,6.9,90,48.5
10/15/2023 22:50,11,14.42,79,7.5,1023.71,6.4,76,48.5
10/15/2023 23:00,11,14.4,77.8,7.3,1023.72,6.4,80,48.5
10/15/2023 23:10,10.9,14.38,77.2,7.1,1023.79,6.2,88,48.5
10/15/2023 23:20,10.9,14.36,77.7,7.2,1024.04,6.3,76,48.5
10/15/2023 23:30,10.9,14.34,77,7.1,1023.97,7.4,78,48.5
10/15/2023 23:40,10.9,14.33,76.8,7,1024.06,7.9,87,48.5
10/15/2023 23:50,10.9,14.33,78.2,7.3,1024.04,8,78,48.5
10/16/2023 0:00,10.9,14.32,77.8,7.2,1024.22,7.7,85,48.5
10/16/2023 0:10,10.9,14.31,79.1,7.4,1024.44,8.1,92,48.5
10/16/2023 0:20,10.9,14.32,80,7.6,1024.48,7.7,94,48.5
10/16/2023 0:30,10.9,14.32,79.2,7.4,1024.4,8.7,102,48.5
10/16/2023 0:40,10.9,14.3,79.9,7.6,1024.44,9,87,48.5
10/16/2023 0:50,10.9,14.3,79.8,7.6,1024.35,8.4,83,48.5
10/16/2023 1:00,10.9,14.29,80.6,7.7,1024.36,8.6,69,48.5
10/16/2023 1:10,11.1,14.3,82.7,8.3,1024.41,7.5,78,48.5
10/16/2023 1:20,10.3,14.3,82.1,7.4,1024.46,5.3,24,48.5
10/16/2023 1:30,9.8,14.3,84.2,7.3,1024.42,5.5,7,48.5
10/16/2023 1:40,9.3,14.28,82.9,6.5,1024.75,5.6,358,48.5
10/16/2023 1:50,8.8,14.28,83.4,6.1,1024.81,4.1,42,48.5
10/16/2023 2:00,8.8,14.28,83.3,6.1,1024.78,3.7,16,48.5
10/16/2023 2:10,8.5,14.27,83.2,5.8,1024.8,3.2,348,48.5
10/16/2023 2:20,8.4,14.28,84.3,5.9,1024.73,4.3,25,48.5
10/16/2023 2:30,8.3,14.29,83.6,5.7,1024.82,4.5,20,48.5
10/16/2023 2:40,8.1,14.28,83.7,5.5,1024.76,4,10,48.5
10/16/2023 2:50,8.1,14.28,84.8,5.7,1024.77,4.6,5,48.5
10/16/2023 3:00,8,14.28,84.7,5.6,1024.76,4.6,8,48.5
10/16/2023 3:10,8,14.29,83.2,5.3,1024.71,4.1,338,48.5
10/16/2023 3:20,7.7,14.29,84,5.2,1024.64,4.3,7,48.5
10/16/2023 3:30,7.7,14.29,82.7,5,1024.68,4.4,14,48.5
10/16/2023 3:40,7.6,14.29,83.2,4.9,1024.64,4.3,346,48.5
10/16/2023 3:50,7.5,14.29,82.9,4.8,1024.74,4.5,2,48.5
10/16/2023 4:00,7.3,14.29,83.3,4.7,1024.65,4.7,17,48.5
10/16/2023 4:10,7.4,14.3,83.5,4.8,1024.55,4.5,344,48.5
10/16/2023 4:20,7.5,14.3,83,4.8,1024.54,5.3,353,48.5
10/16/2023 4:30,7.6,14.3,82.4,4.8,1024.59,5.2,348,48.5
10/16/2023 4:40,7.7,14.3,82.8,4.9,1024.52,5.2,342,48.5
10/16/2023 4:50,7.7,14.31,82.8,5,1024.42,4.8,2,48.5
10/16/2023 5:00,7.7,14.3,83.3,5,1024.39,5.4,356,48.5
10/16/2023 5:10,7.7,14.3,82.2,4.8,1024.45,4.7,342,48.5
10/16/2023 5:20,7.7,14.3,81.5,4.8,1024.39,4.4,350,48.5
10/16/2023 5:30,7.7,14.29,81.5,4.7,1024.42,4.7,5,48.5
10/16/2023 5:40,7.6,14.28,81.7,4.7,1024.28,4.1,351,48.5
10/16/2023 5:50,7.6,14.29,82.1,4.7,1024.35,4.5,346,48.5
10/16/2023 6:00,7.5,14.28,82.2,4.7,1024.31,4.3,358,48.5
10/16/2023 6:10,7.5,14.28,81.6,4.6,1024.33,3.9,353,48.5
10/16/2023 6:20,7.6,14.27,81.9,4.7,1024.27,3.8,336,48.5
10/16/2023 6:30,7.5,14.26,82.9,4.8,1024.21,4.2,342,48.5
10/16/2023 6:40,7.4,14.26,83,4.7,1024.17,4.2,343,48.5
10/16/2023 6:50,7.4,14.26,82.3,4.6,1024.14,3.9,349,48.5
10/16/2023 7:00,7.3,14.26,82.2,4.5,1024.15,4.3,0,48.5
10/16/2023 7:10,7.3,14.26,82,4.5,1024.12,4.2,352,48.5
10/16/2023 7:20,7.3,14.24,82.9,4.6,1024,3.6,353,48.5
10/16/2023 7:30,7.4,14.23,83.1,4.7,1023.95,4,359,48.5
10/16/2023 7:40,7.3,14.24,81.9,4.5,1024.05,4.2,357,48.5
10/16/2023 7:50,7.2,14.23,81.6,4.3,1024.18,4.3,334,48.5
10/16/2023 8:00,7.2,14.22,82.4,4.5,1024.26,4.2,337,48.5
10/16/2023 8:10,7.3,14.21,82.2,4.5,1024.26,4.8,348,48.5
10/16/2023 8:20,7.1,14.23,81.9,4.2,1024.15,4.9,332,48.5
10/16/2023 8:30,7.1,14.22,81.9,4.2,1024.23,5.3,353,48.5
10/16/2023 8:40,7.2,14.2,81.7,4.3,1024.26,4.8,349,48.5
10/16/2023 8:50,7.2,14.2,81.2,4.2,1024.27,4.4,353,48.5
10/16/2023 9:00,7.4,14.2,81.3,4.4,1024.31,5.1,336,48.5
10/16/2023 9:10,7.3,14.19,80.8,4.3,1024.22,5.3,348,48.5
10/16/2023 9:20,7.3,14.2,81.2,4.3,1024.21,5.1,350,48.5
10/16/2023 9:30,7.1,14.19,81.3,4.2,1024.29,4.9,342,48.5
10/16/2023 9:40,6.9,14.19,83.2,4.3,1024.25,5,324,48.5
10/16/2023 9:50,6.6,14.17,82.8,3.9,1024.2,5,340,48.5
10/16/2023 10:00,6.6,14.17,85.2,4.3,1024.32,6,334,48.5
10/16/2023 10:10,6.7,14.17,84.8,4.3,1024.33,5.9,339,48.5
10/16/2023 10:20,6.8,14.17,84,4.3,1024.42,5.4,328,48.5
10/16/2023 10:30,6.8,14.17,83.9,4.2,1024.51,6,320,48.5
10/16/2023 10:40,6.8,14.15,84.8,4.4,1024.5,5.9,332,48.5
10/16/2023 10:50,6.9,14.17,83.7,4.3,1024.41,5.4,327,48.5
10/16/2023 11:00,6.9,14.17,85.9,4.7,1024.37,5.7,320,48.5
10/16/2023 11:10,6.9,14.16,84.6,4.5,1024.34,5.4,342,48.5
10/16/2023 11:20,6.9,14.15,85,4.6,1024.31,4.5,330,48.5
10/16/2023 11:30,6.9,14.16,83.9,4.4,1024.21,4.8,342,48.5
10/16/2023 11:40,6.9,14.16,84.8,4.5,1024.35,5.5,327,48.5
10/16/2023 11:50,6.9,14.16,85.2,4.6,1024.32,5.7,331,48.5
10/16/2023 12:00,6.9,14.17,86,4.7,1024.22,5.3,322,48.5
10/16/2023 12:10,6.7,14.16,85.9,4.5,1024.19,5,339,48.5
10/16/2023 12:20,6.6,14.17,85.1,4.3,1024.18,4.9,346,48.5
10/16/2023 12:30,6.6,14.14,85.9,4.4,1024.16,5.4,335,48.5
10/16/2023 12:40,6.6,14.15,86.9,4.6,1024.15,5.3,347,48.5
10/16/2023 12:50,6.6,14.16,85.1,4.3,1024.1,6,334,48.5
10/16/2023 13:00,6.6,14.17,85.7,4.4,1024.15,5.4,344,48.5
10/16/2023 13:10,6.5,14.17,86.8,4.5,1024.17,5,338,48.5
10/16/2023 13:20,6.4,14.17,85.8,4.2,1024.21,5,325,48.5
10/16/2023 13:30,6.5,14.17,86,4.3,1024.2,4.5,324,48.5
10/16/2023 13:40,6.5,14.17,86.3,4.4,1024.24,4.9,328,48.5
10/16/2023 13:50,6.7,14.18,85.9,4.5,1024.15,4.4,329,48.5
10/16/2023 14:00,6.6,14.17,86.4,4.5,1024.27,4.6,322,48.5
10/16/2023 14:10,6.7,14.17,85,4.3,1024.14,3.8,315,48.5
10/16/2023 14:20,6.7,14.17,85.6,4.5,1024.19,3.2,308,48.5
10/16/2023 14:30,6.8,14.18,84.7,4.4,1024.17,3,334,48.5
10/16/2023 14:40,6.9,14.18,84.5,4.5,1024.3,3.7,309,48.5
10/16/2023 14:50,6.9,14.18,83.6,4.3,1024.34,3.1,306,48.5
10/16/2023 15:00,7,14.17,83.4,4.4,1024.25,3,300,48.5
10/16/2023 15:10,7.2,14.18,83.8,4.7,1024.27,2.7,308,48.5
10/16/2023 15:20,7.2,14.18,82.6,4.5,1024.24,3.3,299,48.5
10/16/2023 15:30,7.4,14.19,81.2,4.4,1024.23,2.5,294,48.5
10/16/2023 15:40,7.4,14.18,80.9,4.3,1024.22,2.4,273,48.5
10/16/2023 15:50,7.4,14.19,78.4,3.9,1024.15,1.7,259,48.5
10/16/2023 16:00,7.5,14.21,78.3,4,1024.1,2.2,274,48.5
10/16/2023 16:10,7.5,14.19,76.9,3.7,1023.96,2.8,250,48.5
10/16/2023 16:20,7.6,14.2,77.5,3.9,1023.82,2.6,227,48.5
10/16/2023 16:30,7.5,14.18,76.4,3.7,1023.67,2.6,218,48.5
10/16/2023 16:40,7.5,14.19,77,3.8,1023.5,3.5,220,48.5
10/16/2023 16:50,7.5,14.22,76.5,3.6,1023.51,2.2,236,48.5
10/16/2023 17:00,7.5,14.23,78,4,1023.39,2.6,226,48.5
10/16/2023 17:10,7.6,14.23,76.7,3.7,1023.32,2.1,235,48.5
10/16/2023 17:20,7.6,14.23,76.9,3.8,1023.26,2.4,233,48.5
10/16/2023 17:30,7.6,14.24,76.7,3.8,1023.22,1.9,211,48.5
10/16/2023 17:40,7.6,14.23,77.8,4,1023.19,3.3,233,48.5
10/16/2023 17:50,7.7,14.2,77.9,4.1,1023.15,2.7,250,48.5
10/16/2023 18:00,7.7,14.21,78,4.1,1022.99,3.1,243,48.5
10/16/2023 18:10,7.5,14.22,77.3,3.8,1022.83,2.2,245,48.5
10/16/2023 18:20,7.7,14.21,77.6,4,1022.7,1.9,255,48.5
10/16/2023 18:30,7.8,14.21,77.2,4,1022.54,1.3,232,48.5
10/16/2023 18:40,7.8,14.23,77.2,4.1,1022.4,1.3,206,48.5
10/16/2023 18:50,7.8,14.23,78.4,4.3,1022.37,1.9,223,48.5
10/16/2023 19:00,7.8,14.22,78.1,4.2,1022.33,2,222,48.5
10/16/2023 19:10,7.8,14.22,78.6,4.3,1022.29,1.7,237,48.5
10/16/2023 19:20,7.8,14.22,78.1,4.2,1022.05,2.5,250,48.5
10/16/2023 19:30,7.8,14.22,77.9,4.2,1021.77,1.3,263,48.5
10/16/2023 19:40,7.9,14.21,77.5,4.2,1021.58,1.4,212,48.5
10/16/2023 19:50,8,14.22,76.9,4.2,1021.43,1.2,257,48.5
10/16/2023 20:00,7.9,14.24,76.3,4,1021.43,1.5,325,48.5
10/16/2023 20:10,8,14.23,75.4,3.9,1021.44,1.2,51,48.5
10/16/2023 20:20,8.1,14.24,75.8,4.1,1021.44,1,349,48.5
10/16/2023 20:30,8.2,14.24,75.3,4.1,1021.3,1.3,29,48.5
10/16/2023 20:40,8.2,14.24,74.8,4,1021.13,1.4,24,48.5
10/16/2023 20:50,8.1,14.24,75.1,4,1020.97,1.8,56,48.5
10/16/2023 21:00,8.2,14.23,75.4,4.1,1020.73,1.3,82,48.5
10/16/2023 21:10,8.2,14.23,74.6,4,1020.59,1.1,107,48.5
10/16/2023 21:20,8.2,14.22,75,4.1,1020.58,0.7,211,48.5
10/16/2023 21:30,8.4,14.23,75.5,4.3,1020.7,1.4,190,48.5
10/16/2023 21:40,8.2,14.22,75.1,4,1020.75,1.4,185,48.5
10/16/2023 21:50,8.4,14.23,73.2,3.8,1020.81,0.9,282,48.5
10/16/2023 22:00,8.5,14.23,73.9,4.1,1020.75,1.1,199,48.5
10/16/2023 22:10,8.4,14.2,76.5,4.6,1020.66,1.9,216,48.5
10/16/2023 22:20,8.3,14.19,76.3,4.4,1020.64,1.6,192,48.5
10/16/2023 22:30,8.4,14.21,77.6,4.7,1020.57,2.5,223,48.5
10/16/2023 22:40,8.4,14.21,76.9,4.6,1020.46,1.8,219,48.5
10/16/2023 22:50,8.4,14.2,77.2,4.6,1020.37,2.3,246,48.5
10/16/2023 23:00,8.4,14.19,75.9,4.4,1020.22,1.9,293,48.5
10/16/2023 23:10,8.4,14.18,75.5,4.4,1020.14,2.6,325,48.5
10/16/2023 23:20,8.2,14.18,74.8,4,1020.12,1.8,325,48.5
10/16/2023 23:30,8.2,14.17,75.8,4.1,1020.08,1.6,305,48.5
10/16/2023 23:40,8.1,14.17,76.4,4.2,1020.07,2.7,301,48.5
10/16/2023 23:50,7.9,14.16,77.4,4.2,1019.99,2.2,299,48.5
10/17/2023 0:00,7.7,14.16,77.5,4.1,1020.08,2.7,298,48.5
10/17/2023 0:10,7.2,14.15,81.6,4.2,1020.08,2.4,305,48.5
10/17/2023 0:20,7.2,14.14,83,4.5,1020.01,2,295,48.5
10/17/2023 0:30,7.2,14.14,82.5,4.5,1020.01,2.6,284,48.5
10/17/2023 0:40,7.3,14.14,81.9,4.4,1019.81,2.9,292,48.5
10/17/2023 0:50,7.2,14.14,82.6,4.4,1019.6,2.6,295,48.5
10/17/2023 1:00,7.1,14.15,81.9,4.2,1019.44,2.1,301,48.5
10/17/2023 1:10,6.8,14.15,82.8,4.1,1019.35,2.3,295,48.5
10/17/2023 1:20,6.8,14.13,84,4.3,1019.25,1.8,290,48.5
10/17/2023 1:30,6.9,14.14,85.2,4.6,1019.14,1.8,303,48.5
10/17/2023 1:40,6.8,14.13,84.9,4.5,1019.02,1.3,314,48.5
10/17/2023 1:50,6.8,14.13,83.9,4.3,1018.94,1.2,330,48.5
10/17/2023 2:00,6.7,14.15,86.7,4.7,1018.9,1.4,340,48.5
10/17/2023 2:10,6.6,14.14,86.6,4.5,1018.83,1.7,328,48.5
10/17/2023 2:20,6.3,14.13,87.4,4.4,1018.85,2,314,48.5
10/17/2023 2:30,6.4,14.15,87.4,4.5,1018.88,2,314,48.5
10/17/2023 2:40,6.5,14.12,86.8,4.4,1018.88,1.8,328,48.5
10/17/2023 2:50,6.3,14.11,87.2,4.4,1018.82,1.9,329,48.5
10/17/2023 3:00,6.4,14.13,87,4.4,1018.77,2.4,322,48.5
10/17/2023 3:10,6.2,14.1,88,4.4,1018.81,2.2,322,48.5
10/17/2023 3:20,6,14.1,87.7,4.1,1018.83,2.4,318,48.5
10/17/2023 3:30,6.1,14.1,88.9,4.4,1018.75,2.4,320,48.5
10/17/2023 3:40,6.1,14.09,89.3,4.5,1018.76,2,311,48.5
10/17/2023 3:50,6,14.1,90.1,4.5,1018.71,2,326,48.5
10/17/2023 4:00,6.1,14.09,92.6,5,1018.59,2,327,48.5
10/17/2023 4:10,6.1,14.09,92.2,5,1018.58,2.2,321,48.5
10/17/2023 4:20,6.1,14.08,91.3,4.8,1018.6,2.6,316,48.5
